,target_Z,target_A,phase,energy,stopping_power,percentage_error,publication_year
4069,28,58.69,1,1599.8,9.5696,2.0,2002
4070,28,58.69,1,1599.8,9.0196,2.0,2002
4071,28,58.69,1,1690.2,9.2396,2.0,2002
4072,28,58.69,1,1886.6,8.6896,2.0,2002
4073,28,58.69,1,2048.7,8.1397,2.0,2002
4074,28,58.69,1,2286.8,7.3697,2.0,2002
4075,28,58.69,1,2483.4,7.3697,2.0,2002
4076,28,58.69,1,2969.1,5.8298,2.0,2002
4077,28,58.69,1,3094.1,6.4897,2.0,2002
4078,28,58.69,1,3453.6,5.7198,2.0,2002
4079,28,58.69,1,3453.6,5.2798,2.0,2002
4080,28,58.69,1,3855.0,5.6098,2.0,2002
4081,28,58.69,1,3908.3,5.0598,2.0,2002
4082,28,58.69,1,5664.2,4.0698,2.0,2002
4083,28,58.69,1,41.548,24.09,10.0,1972
4084,28,58.69,1,52.486,25.384,10.0,1972
4085,28,58.69,1,62.201,26.381,10.0,1972
4086,28,58.69,1,83.036,27.75,10.0,1972
4087,28,58.69,1,105.51,28.281,10.0,1972
4088,28,58.69,1,129.31,27.398,10.0,1972
4089,28,58.69,1,157.67,26.541,10.0,1972
4090,28,58.69,1,178.22,25.781,10.0,1972
4091,28,58.69,1,207.76,24.99,10.0,1972
4092,28,58.69,1,239.13,24.125,10.0,1972
4093,28,58.69,1,258.32,23.936,10.0,1972
4094,28,58.69,1,30.0,15.4,3.0,1969
4095,28,58.69,1,35.0,16.9,3.0,1969
4096,28,58.69,1,40.0,18.1,3.0,1969
4097,28,58.69,1,50.0,19.9,3.0,1969
4098,28,58.69,1,60.0,20.9,3.0,1969
4099,28,58.69,1,80.0,22.2,3.0,1969
4100,28,58.69,1,100.0,22.9,3.0,1969
4101,28,58.69,1,120.0,23.1,3.0,1969
4102,28,58.69,1,140.0,23.3,3.0,1969
4103,29,63.546,1,2250.0,7.9323,0.3,1967
4104,29,63.546,1,2500.0,7.4143,0.3,1967
4105,29,63.546,1,2750.0,6.9702,0.3,1967
4106,29,63.546,1,3000.0,6.5872,0.3,1967
4107,29,63.546,1,3250.0,6.2507,0.3,1967
4108,29,63.546,1,3500.0,5.9532,0.3,1967
4109,29,63.546,1,3750.0,5.6873,0.3,1967
4110,29,63.546,1,4000.0,5.4489,0.3,1967
4111,29,63.546,1,4250.0,5.2326,0.3,1967
4112,29,63.546,1,4500.0,5.0343,0.3,1967
4113,29,63.546,1,4750.0,4.8518,0.3,1967
4114,29,63.546,1,5000.0,4.6862,0.3,1967
4115,29,63.546,1,5250.0,4.5311,0.3,1967
4116,29,63.546,1,5500.0,4.3876,0.3,1967
4117,29,63.546,1,5750.0,4.2547,0.3,1967
4118,29,63.546,1,6000.0,4.1302,0.3,1967
4119,29,63.546,1,6500.0,3.9044,0.3,1967
4120,29,63.546,1,7000.0,3.7051,0.3,1967
4121,29,63.546,1,7500.0,3.5278,0.3,1967
4122,29,63.546,1,8000.0,3.3685,0.3,1967
4123,29,63.546,1,8500.0,3.225,0.3,1967
4124,29,63.546,1,9000.0,3.0942,0.3,1967
4125,29,63.546,1,9500.0,2.9761,0.3,1967
4126,29,63.546,1,10000.0,2.8664,0.3,1967
4127,29,63.546,1,10500.0,2.7661,0.3,1967
4128,29,63.546,1,11000.0,2.6743,0.3,1967
4129,29,63.546,1,11500.0,2.5889,0.3,1967
4130,29,63.546,1,12000.0,2.5087,0.3,1967
4131,29,63.546,1,1200.0,11.246,0.5,1977
4132,29,63.546,1,1400.0,10.306,0.5,1977
4133,29,63.546,1,1600.0,9.5432,0.5,1977
4134,29,63.546,1,1800.0,8.905,0.5,1977
4135,29,63.546,1,2000.0,8.3648,0.5,1977
4136,29,63.546,1,2200.0,7.8912,0.5,1977
4137,29,63.546,1,2400.0,7.4766,0.5,1977
4138,29,63.546,1,2600.0,7.1084,0.5,1977
4139,29,63.546,1,2800.0,6.7813,0.5,1977
4140,29,63.546,1,3000.0,6.4891,0.5,1977
4141,29,63.546,1,3200.0,6.2233,0.5,1977
4142,29,63.546,1,3400.0,5.9827,0.5,1977
4143,29,63.546,1,3600.0,5.7622,0.5,1977
4144,29,63.546,1,3800.0,5.5607,0.5,1977
4145,29,63.546,1,4000.0,5.374,0.5,1977
4146,29,63.546,1,4200.0,5.2021,0.5,1977
4147,29,63.546,1,4400.0,5.0417,0.5,1977
4148,29,63.546,1,4600.0,4.894,0.5,1977
4149,29,63.546,1,4800.0,4.7579,0.5,1977
4150,29,63.546,1,5000.0,4.6292,0.5,1977
4151,29,63.546,1,5200.0,4.5089,0.5,1977
4152,29,63.546,1,5400.0,4.3961,0.5,1977
4153,29,63.546,1,5600.0,4.2895,0.5,1977
4154,29,63.546,1,5800.0,4.1882,0.5,1977
4155,29,63.546,1,6000.0,4.0922,0.5,1977
4156,29,63.546,1,6200.0,4.0004,0.5,1977
4157,29,63.546,1,6400.0,3.9139,0.5,1977
4158,29,63.546,1,6600.0,3.8306,0.5,1977
4159,29,63.546,1,6800.0,3.7504,0.5,1977
4160,29,63.546,1,7000.0,3.6745,0.5,1977
4161,29,63.546,1,7200.0,3.6006,0.5,1977
4162,29,63.546,1,11.216,12.3224,10.0,1969
4163,29,63.546,1,14.793,13.5379,10.0,1969
4164,29,63.546,1,16.536,15.1133,10.0,1969
4165,29,63.546,1,20.113,16.0731,10.0,1969
4166,29,63.546,1,22.25,17.4889,10.0,1969
4167,29,63.546,1,15.694,14.7784,7.0,1936
4168,29,63.546,1,24.197,17.3538,7.0,1936
4169,29,63.546,1,37.544,20.115,7.0,1936
4170,29,63.546,1,53.521,23.249,7.0,1936
4171,29,63.546,1,46.24,21.6749,3.0,1956
4172,29,63.546,1,88.598,23.6411,3.0,1956
4173,29,63.546,1,108.813,24.0363,3.0,1956
4174,29,63.546,1,129.585,24.142,3.0,1956
4175,29,63.546,1,145.654,24.4498,3.0,1956
4176,29,63.546,1,160.514,23.3753,3.0,1956
4177,29,63.546,1,164.791,23.7943,3.0,1956
4178,29,63.546,1,190.698,23.022,3.0,1956
4179,29,63.546,1,206.138,22.832,3.0,1956
4180,29,63.546,1,229.729,22.5681,3.0,1956
4181,29,63.546,1,274.395,21.3885,3.0,1956
4182,29,63.546,1,323.862,20.587,3.0,1956
4183,29,63.546,1,342.075,20.3862,3.0,1956
4184,29,63.546,1,390.864,19.4735,3.0,1956
4185,29,63.546,1,400.87,19.7883,3.0,1956
4186,29,63.546,1,418.592,19.366,3.0,1956
4187,29,63.546,1,501.56,18.0078,3.0,1956
4188,29,63.546,1,598.527,16.8998,3.0,1956
4189,29,63.546,1,125.823,22.5989,4.0,1980
4190,29,63.546,1,176.943,22.8067,4.0,1980
4191,29,63.546,1,205.808,22.0888,4.0,1980
4192,29,63.546,1,231.326,21.8854,4.0,1980
4193,29,63.546,1,272.253,20.8783,4.0,1980
4194,29,63.546,1,306.426,20.4446,4.0,1980
4195,29,63.546,1,326.181,19.9706,4.0,1980
4196,29,63.546,1,336.22,19.6308,4.0,1980
4197,29,63.546,1,384.342,19.3809,4.0,1980
4198,29,63.546,1,410.167,19.0489,4.0,1980
4199,29,63.546,1,429.086,18.9379,4.0,1980
4200,29,63.546,1,438.973,18.3883,4.0,1980
4201,29,63.546,1,55000.0,0.7876,0.25,1992
4202,29,63.546,1,65000.0,0.6954,0.25,1992
4203,29,63.546,1,73000.0,0.6383,0.25,1992
4204,29,63.546,1,63.1,19.79,3.0,1984
4205,29,63.546,1,66.8,19.69,3.0,1984
4206,29,63.546,1,66.8,19.8,3.0,1984
4207,29,63.546,1,69.1,19.95,3.0,1984
4208,29,63.546,1,81.7,20.97,3.0,1984
4209,29,63.546,1,81.8,21.01,3.0,1984
4210,29,63.546,1,84.1,20.93,3.0,1984
4211,29,63.546,1,88.4,20.84,3.0,1984
4212,29,63.546,1,88.4,20.99,3.0,1984
4213,29,63.546,1,100.5,21.69,3.0,1984
4214,29,63.546,1,107.5,21.32,3.0,1984
4215,29,63.546,1,112.8,21.79,3.0,1984
4216,29,63.546,1,112.8,21.73,3.0,1984
4217,29,63.546,1,130.5,21.78,3.0,1984
4218,29,63.546,1,137.6,21.52,3.0,1984
4219,29,63.546,1,162.2,21.46,3.0,1984
4220,29,63.546,1,179.6,21.46,3.0,1984
4221,29,63.546,1,186.9,21.1,3.0,1984
4222,29,63.546,1,210.4,20.65,3.0,1984
4223,29,63.546,1,227.5,20.79,3.0,1984
4224,29,63.546,1,234.5,20.5,3.0,1984
4225,29,63.546,1,261.2,20.19,3.0,1984
4226,29,63.546,1,278.1,20.12,3.0,1984
4227,29,63.546,1,284.7,19.77,3.0,1984
4228,29,63.546,1,309.8,19.6,3.0,1984
4229,29,63.546,1,325.7,19.44,3.0,1984
4230,29,63.546,1,332.4,19.08,3.0,1984
4231,29,63.546,1,360.7,18.63,3.0,1984
4232,29,63.546,1,375.9,18.67,3.0,1984
4233,29,63.546,1,382.3,18.52,3.0,1984
4234,29,63.546,1,409.0,17.97,3.0,1984
4235,29,63.546,1,423.7,18.04,3.0,1984
4236,29,63.546,1,429.7,17.57,3.0,1984
4237,29,63.546,1,508.8,16.61,3.0,1984
4238,29,63.546,1,522.3,16.69,3.0,1984
4239,29,63.546,1,528.0,16.52,3.0,1984
4240,29,63.546,1,0.245,1.6976,7.329176470588235,2009
4241,29,63.546,1,0.285,1.8476,7.329176470588235,2009
4242,29,63.546,1,0.327,2.0732,7.329176470588235,2009
4243,29,63.546,1,0.426,2.2218,7.329176470588235,2009
4244,29,63.546,1,0.52,2.4211,7.329176470588235,2009
4245,29,63.546,1,0.61,2.6208,7.329176470588235,2009
4246,29,63.546,1,0.707,2.8709,7.329176470588235,2009
4247,29,63.546,1,0.773,3.1469,7.329176470588235,2009
4248,29,63.546,1,0.889,3.4473,7.329176470588235,2009
4249,29,63.546,1,1.222,4.1981,7.329176470588235,2009
4250,29,63.546,1,1.357,4.423,7.329176470588235,2009
4251,29,63.546,1,1.65,5.0745,7.329176470588235,2009
4252,29,63.546,1,1.818,5.3748,7.329176470588235,2009
4253,29,63.546,1,2.105,5.7495,7.329176470588235,2009
4254,29,63.546,1,2.561,6.526,7.329176470588235,2009
4255,29,63.546,1,2.784,7.0279,7.329176470588235,2009
4256,29,63.546,1,3.017,7.2778,7.329176470588235,2009
4257,29,63.546,1,3.478,7.8533,7.329176470588235,2009
4258,29,63.546,1,3.737,8.456,7.329176470588235,2009
4259,29,63.546,1,4.408,8.9294,7.329176470588235,2009
4260,29,63.546,1,4.718,9.3808,7.329176470588235,2009
4261,29,63.546,1,5.369,9.8297,7.329176470588235,2009
4262,29,63.546,1,6.296,10.6299,7.329176470588235,2009
4263,29,63.546,1,7.251,11.4053,7.329176470588235,2009
4264,29,63.546,1,8.199,12.055,7.329176470588235,2009
4265,29,63.546,1,9.154,12.7807,7.329176470588235,2009
4266,29,63.546,1,446.0,17.829,2.0,1954
4267,29,63.546,1,532.0,16.6685,2.0,1954
4268,29,63.546,1,603.0,15.8245,2.0,1954
4269,29,63.546,1,713.0,14.7696,2.0,1954
4270,29,63.546,1,755.0,14.4531,2.0,1954
4271,29,63.546,1,812.0,13.9256,2.0,1954
4272,29,63.546,1,949.0,12.6596,2.0,1954
4273,29,63.546,1,996.0,12.1321,2.0,1954
4274,29,63.546,1,1006.0,11.8157,2.0,1954
4275,29,63.546,1,1050.0,11.9211,2.0,1954
4276,29,63.546,1,33.73,18.55,4.0,1978
4277,29,63.546,1,44.89,20.51,4.0,1978
4278,29,63.546,1,66.94,24.0,4.0,1978
4279,29,63.546,1,83.77,24.92,4.0,1978
4280,29,63.546,1,90.51,25.12,4.0,1978
4281,29,63.546,1,137.47,23.94,4.0,1978
4282,29,63.546,1,191.85,23.39,4.0,1978
4283,29,63.546,1,285.8,20.78,4.0,1978
4284,29,63.546,1,387.83,18.76,4.0,1978
4285,29,63.546,1,481.44,17.33,4.0,1978
4286,29,63.546,1,577.36,15.72,4.0,1978
4287,29,63.546,1,678.15,14.52,4.0,1978
4288,29,63.546,1,786.66,13.56,4.0,1978
4289,29,63.546,1,400.0,18.9,2.5,1955
4290,29,63.546,1,450.0,18.2,2.5,1955
4291,29,63.546,1,500.0,17.4,2.5,1955
4292,29,63.546,1,550.0,16.7,2.5,1955
4293,29,63.546,1,600.0,16.0,2.5,1955
4294,29,63.546,1,650.0,15.5,2.5,1955
4295,29,63.546,1,700.0,15.0,2.5,1955
4296,29,63.546,1,750.0,14.5,2.5,1955
4297,29,63.546,1,800.0,14.0,2.5,1955
4298,29,63.546,1,850.0,13.5,2.5,1955
4299,29,63.546,1,900.0,13.2,2.5,1955
4300,29,63.546,1,950.0,12.9,2.5,1955
4301,29,63.546,1,1000.0,12.6,2.5,1955
4302,29,63.546,1,4.725,2.9551,8.0,1962
4303,29,63.546,1,6.302,3.5181,8.0,1962
4304,29,63.546,1,10.211,4.6927,8.0,1962
4305,29,63.546,1,15.976,5.6836,8.0,1962
4306,29,63.546,1,7000.0,3.6396,0.3,1974
4307,29,63.546,1,6500.0,3.8728,0.3,1979
4308,29,63.546,1,3000.0,6.468,0.4,1988
4309,29,63.546,1,3500.0,5.854,0.4,1988
4310,29,63.546,1,4000.0,5.3624,0.4,1988
4311,29,63.546,1,4500.0,4.9847,0.4,1988
4312,29,63.546,1,5000.0,4.6292,0.4,1988
4313,29,63.546,1,5500.0,4.337,0.4,1988
4314,29,63.546,1,6000.0,4.0869,0.4,1988
4315,29,63.546,1,6500.0,3.8538,0.4,1988
4316,29,63.546,1,7000.0,3.666,0.4,1988
4317,29,63.546,1,8500.0,3.1755,0.4,1988
4318,29,63.546,1,9000.0,3.0626,0.4,1988
4319,29,63.546,1,200.742,21.1267,4.5,1980
4320,29,63.546,1,228.902,21.499,4.5,1980
4321,29,63.546,1,252.317,20.8264,4.5,1980
4322,29,63.546,1,274.937,20.5869,4.5,1980
4323,29,63.546,1,298.697,20.3012,4.5,1980
4324,29,63.546,1,322.983,19.6965,4.5,1980
4325,29,63.546,1,347.856,19.1826,4.5,1980
4326,29,63.546,1,377.949,19.053,4.5,1980
4327,29,63.546,1,397.993,18.849,4.5,1980
4328,29,63.546,1,424.261,18.0725,4.5,1980
4329,29,63.546,1,448.309,17.798,4.5,1980
4330,29,63.546,1,476.391,17.6467,4.5,1980
4331,29,63.546,1,500.462,17.5203,4.5,1980
4332,29,63.546,1,525.627,17.0403,4.5,1980
4333,29,63.546,1,547.958,16.7896,4.5,1980
4334,29,63.546,1,576.361,16.8658,4.5,1980
4335,29,63.546,1,602.929,16.1802,4.5,1980
4336,29,63.546,1,627.341,16.4178,4.5,1980
4337,29,63.546,1,651.386,16.1206,4.5,1980
4338,29,63.546,1,676.6,15.9708,4.5,1980
4339,29,63.546,1,699.181,15.4695,4.5,1980
4340,29,63.546,1,729.508,14.9868,4.5,1980
4341,29,63.546,1,754.493,15.2242,4.5,1980
4342,29,63.546,1,777.676,14.9161,4.5,1980
4343,29,63.546,1,803.14,14.5157,4.5,1980
4344,29,63.546,1,828.661,14.5023,4.5,1980
4345,29,63.546,1,852.964,14.0114,4.5,1980
4346,29,63.546,1,876.723,13.7144,4.5,1980
4347,29,63.546,1,898.849,14.0102,4.5,1980
4348,29,63.546,1,926.311,13.5518,4.5,1980
4349,29,63.546,1,948.688,13.6084,4.5,1980
4350,29,63.546,1,50.0,19.5169,3.0,1953
4351,29,63.546,1,75.0,22.3653,3.0,1953
4352,29,63.546,1,100.0,23.5786,3.0,1953
4353,29,63.546,1,150.0,24.0533,3.0,1953
4354,29,63.546,1,200.0,23.4203,3.0,1953
4355,29,63.546,1,250.0,22.3653,3.0,1953
4356,29,63.546,1,300.0,21.0994,3.0,1953
4357,29,63.546,1,350.0,19.9917,3.0,1953
4358,29,63.546,1,400.0,19.0422,3.0,1953
4359,29,63.546,1,450.0,18.1982,3.0,1953
4360,29,63.546,1,500.0,17.5125,3.0,1953
4361,29,63.546,1,550.0,16.8795,3.0,1953
4362,29,63.546,1,600.0,16.2465,3.0,1953
4363,29,63.546,1,650.0,15.6135,3.0,1953
4364,29,63.546,1,700.0,15.1916,3.0,1953
4365,29,63.546,1,750.0,14.7696,3.0,1953
4366,29,63.546,1,800.0,14.3476,3.0,1953
4367,29,63.546,1,850.0,13.9256,3.0,1953
4368,29,63.546,1,900.0,13.5774,3.0,1953
4369,29,63.546,1,950.0,13.2926,3.0,1953
4370,29,63.546,1,1000.0,12.8706,3.0,1953
4371,29,63.546,1,1050.0,12.6069,3.0,1953
4372,29,63.546,1,1100.0,12.3431,3.0,1953
4373,29,63.546,1,1150.0,12.1005,3.0,1953
4374,29,63.546,1,1200.0,11.8684,3.0,1953
4375,29,63.546,1,1250.0,11.6047,3.0,1953
4376,29,63.546,1,1300.0,11.4992,3.0,1953
4377,29,63.546,1,1350.0,11.2882,3.0,1953
4378,29,63.546,1,42.367,20.6393,4.5,1984
4379,29,63.546,1,49.521,20.6727,4.5,1984
4380,29,63.546,1,54.397,21.246,4.5,1984
4381,29,63.546,1,55.078,21.6276,4.5,1984
4382,29,63.546,1,59.502,22.1478,4.5,1984
4383,29,63.546,1,65.525,22.3929,4.5,1984
4384,29,63.546,1,69.837,23.0667,4.5,1984
4385,29,63.546,1,78.329,24.0276,4.5,1984
4386,29,63.546,1,78.532,23.233,4.5,1984
4387,29,63.546,1,101.056,24.2713,4.5,1984
4388,29,63.546,1,109.339,24.7659,4.5,1984
4389,29,63.546,1,120.768,25.0705,4.5,1984
4390,29,63.546,1,124.729,24.3086,4.5,1984
4391,29,63.546,1,148.434,24.1181,4.5,1984
4392,29,63.546,1,149.559,24.6058,4.5,1984
4393,29,63.546,1,153.591,23.9922,4.5,1984
4394,29,63.546,1,169.972,23.6781,4.5,1984
4395,29,63.546,1,184.689,24.1001,4.5,1984
4396,29,63.546,1,195.844,23.0802,4.5,1984
4397,29,63.546,1,196.315,23.6525,4.5,1984
4398,29,63.546,1,210.604,23.1949,4.5,1984
4399,29,63.546,1,216.435,22.8466,4.5,1984
4400,29,63.546,1,225.704,22.8488,4.5,1984
4401,29,63.546,1,232.355,22.5377,4.5,1984
4402,29,63.546,1,241.757,22.2486,4.5,1984
4403,29,63.546,1,250.938,22.2242,4.5,1984
4404,29,63.546,1,256.935,21.9978,4.5,1984
4405,29,63.546,1,276.682,21.8912,4.5,1984
4406,29,63.546,1,280.557,21.0868,4.5,1984
4407,29,63.546,1,296.427,21.1382,4.5,1984
4408,29,63.546,1,311.339,21.4807,4.5,1984
4409,29,63.546,1,320.333,21.4828,4.5,1984
4410,29,63.546,1,330.909,21.3263,4.5,1984
4411,29,63.546,1,342.848,21.2709,4.5,1984
4412,29,63.546,1,355.778,20.6858,4.5,1984
4413,29,63.546,1,362.972,20.4332,4.5,1984
4414,29,63.546,1,371.488,20.5729,4.5,1984
4415,29,63.546,1,375.914,19.7634,4.5,1984
4416,29,63.546,1,386.376,19.7658,4.5,1984
4417,29,63.546,1,396.903,19.9643,4.5,1984
4418,29,63.546,1,401.404,19.2767,4.5,1984
4419,29,63.546,1,419.82,19.5035,4.5,1984
4420,29,63.546,1,424.775,19.5046,4.5,1984
4421,29,63.546,1,436.207,19.7934,4.5,1984
4422,29,63.546,1,445.789,18.8685,4.5,1984
4423,29,63.546,1,455.358,18.6959,4.5,1984
4424,29,63.546,1,465.27,18.6982,4.5,1984
4425,29,63.546,1,472.674,18.2549,4.5,1984
4426,29,63.546,1,483.168,18.0243,4.5,1984
4427,29,63.546,1,493.736,17.9314,4.5,1984
4428,29,63.546,1,499.823,17.7156,4.5,1984
4429,29,63.546,1,632.0,17.18,1.1,1983
4430,29,63.546,1,774.0,15.93,1.1,1983
4431,29,63.546,1,936.0,13.35,1.1,1983
4432,29,63.546,1,992.0,13.04,1.1,1983
4433,29,63.546,1,300.0,19.7912,2.5,1979
4434,29,63.546,1,400.0,18.4831,2.5,1979
4435,29,63.546,1,500.0,17.1432,2.5,1979
4436,29,63.546,1,600.0,15.93,2.5,1979
4437,29,63.546,1,700.0,14.8751,2.5,1979
4438,29,63.546,1,800.0,13.9678,2.5,1979
4439,29,63.546,1,900.0,13.166,2.5,1979
4440,29,63.546,1,1000.0,12.4697,2.5,1979
4441,29,63.546,1,1100.0,11.8684,2.5,1979
4442,29,63.546,1,1200.0,11.3198,2.5,1979
4443,29,63.546,1,1300.0,10.8556,2.5,1979
4444,29,63.546,1,1400.0,10.4231,2.5,1979
4445,29,63.546,1,1500.0,10.0433,2.5,1979
4446,29,63.546,1,100.0,23.7,6.0,1978
4447,29,63.546,1,376.0,15.719,5.0,1953
4448,29,63.546,1,384.0,16.352,5.0,1953
4449,29,63.546,1,690.0,12.8706,5.0,1953
4450,29,63.546,1,695.0,12.7651,5.0,1953
4451,29,63.546,1,1012.0,11.4992,5.0,1953
4452,29,63.546,1,1012.0,11.1827,5.0,1953
4453,29,63.546,1,1014.0,10.3387,5.0,1953
4454,29,63.546,1,1191.0,7.5958,5.0,1953
4455,29,63.546,1,1278.0,9.9167,5.0,1953
4456,29,63.546,1,1281.0,9.2837,5.0,1953
4457,29,63.546,1,1994.0,7.3848,5.0,1953
4458,29,63.546,1,1997.0,8.3343,5.0,1953
4459,29,63.546,1,2001.0,6.7518,5.0,1953
4460,29,63.546,1,2002.0,7.0683,5.0,1953
4461,29,63.546,1,43.19,20.055,6.0,1980
4462,29,63.546,1,62.564,22.3642,6.0,1980
4463,29,63.546,1,82.75,23.117,6.0,1980
4464,29,63.546,1,102.366,24.6654,6.0,1980
4465,29,63.546,1,34.523,18.1379,5.0,1982
4466,29,63.546,1,43.716,19.5027,5.0,1982
4467,29,63.546,1,53.347,20.6425,5.0,1982
4468,29,63.546,1,62.686,21.1071,5.0,1982
4469,29,63.546,1,73.776,21.4773,5.0,1982
4470,29,63.546,1,83.406,22.1234,5.0,1982
4471,29,63.546,1,94.788,22.1452,5.0,1982
4472,29,63.546,1,102.814,22.8494,5.0,1982
4473,29,63.546,1,114.341,23.0163,5.0,1982
4474,29,63.546,1,122.95,22.8566,5.0,1982
4475,29,63.546,1,145.276,22.951,5.0,1982
4476,29,63.546,1,173.584,23.147,5.0,1982
4477,29,63.546,1,203.789,22.6824,5.0,1982
4478,29,63.546,1,232.389,22.8421,5.0,1982
4479,29,63.546,1,263.032,21.8984,5.0,1982
4480,29,63.546,1,293.821,20.0399,5.0,1982
4481,29,63.546,1,7.816,11.9998,8.6,1968
4482,29,63.546,1,8.696,12.6842,8.6,1968
4483,29,63.546,1,10.006,13.7238,8.6,1968
4484,29,63.546,1,11.286,14.1667,8.6,1968
4485,29,63.546,1,13.452,15.9857,8.6,1968
4486,29,63.546,1,14.781,15.9897,8.6,1968
4487,29,63.546,1,17.837,17.8223,8.6,1968
4488,29,63.546,1,19.72,17.8467,8.6,1968
4489,29,63.546,1,24.274,19.448,8.6,1968
4490,29,63.546,1,28.681,21.0715,8.6,1968
4491,29,63.546,1,1316.132,10.7086,3.0,1961
4492,29,63.546,1,1340.882,10.6324,3.0,1961
4493,29,63.546,1,1653.45,9.3549,3.0,1961
4494,29,63.546,1,2068.541,8.4054,3.0,1961
4495,29,63.546,1,2074.296,8.1727,3.0,1961
4496,29,63.546,1,2096.244,8.3004,3.0,1961
4497,29,63.546,1,2541.971,7.1936,3.0,1961
4498,29,63.546,1,2555.076,7.4261,3.0,1961
4499,29,63.546,1,2560.822,7.1829,3.0,1961
4500,29,63.546,1,3054.668,6.6243,3.0,1961
4501,29,63.546,1,3064.425,6.4282,3.0,1961
4502,29,63.546,1,3069.345,6.3784,3.0,1961
4503,29,63.546,1,3613.871,5.8845,3.0,1961
4504,29,63.546,1,3626.719,5.819,3.0,1961
4505,29,63.546,1,3679.406,5.9097,3.0,1961
4506,29,63.546,1,4171.251,5.3329,3.0,1961
4507,29,63.546,1,4214.967,5.3793,3.0,1961
4508,29,63.546,1,4534.271,5.0062,3.0,1961
4509,29,63.546,1,1.654,2.1384,15.0,1975
4510,29,63.546,1,3.334,4.1498,15.0,1975
4511,29,63.546,1,4.066,6.698,15.0,1975
4512,29,63.546,1,4.281,7.3661,15.0,1975
4513,29,63.546,1,4.54,5.9273,15.0,1975
4514,29,63.546,1,4.863,7.5064,15.0,1975
4515,29,63.546,1,5.027,5.5531,15.0,1975
4516,29,63.546,1,5.844,8.2909,15.0,1975
4517,29,63.546,1,6.14,8.3494,15.0,1975
4518,29,63.546,1,6.583,7.5198,15.0,1975
4519,29,63.546,1,6.869,8.318,15.0,1975
4520,29,63.546,1,7.027,7.9212,15.0,1975
4521,29,63.546,1,7.556,8.3875,15.0,1975
4522,29,63.546,1,8.042,8.2089,15.0,1975
4523,29,63.546,1,8.378,7.4329,15.0,1975
4524,29,63.546,1,8.409,8.2791,15.0,1975
4525,29,63.546,1,8.902,9.8108,15.0,1975
4526,29,63.546,1,9.021,8.5145,15.0,1975
4527,29,63.546,1,9.785,8.7616,15.0,1975
4528,29,63.546,1,9.789,9.6256,15.0,1975
4529,29,63.546,1,10.843,9.8721,15.0,1975
4530,29,63.546,1,11.363,10.1552,15.0,1975
4531,29,63.546,1,11.78,9.7047,15.0,1975
4532,29,63.546,1,11.832,8.959,15.0,1975
4533,29,63.546,1,12.377,10.9642,15.0,1975
4534,29,63.546,1,13.374,10.3825,15.0,1975
4535,29,63.546,1,78.4,19.82,3.0,1983
4536,29,63.546,1,79.9,20.38,3.0,1983
4537,29,63.546,1,86.9,20.65,3.0,1983
4538,29,63.546,1,101.0,21.26,3.0,1983
4539,29,63.546,1,101.1,20.9,3.0,1983
4540,29,63.546,1,110.6,21.44,3.0,1983
4541,29,63.546,1,120.5,21.68,3.0,1983
4542,29,63.546,1,125.1,21.91,3.0,1983
4543,29,63.546,1,130.2,21.57,3.0,1983
4544,29,63.546,1,130.4,21.57,3.0,1983
4545,29,63.546,1,134.4,21.8,3.0,1983
4546,29,63.546,1,134.7,21.52,3.0,1983
4547,29,63.546,1,140.4,21.37,3.0,1983
4548,29,63.546,1,144.3,21.7,3.0,1983
4549,29,63.546,1,150.1,22.12,3.0,1983
4550,29,63.546,1,151.2,21.54,3.0,1983
4551,29,63.546,1,152.0,21.75,3.0,1983
4552,29,63.546,1,155.5,21.58,3.0,1983
4553,29,63.546,1,160.4,21.24,3.0,1983
4554,29,63.546,1,162.7,21.61,3.0,1983
4555,29,63.546,1,176.0,22.07,3.0,1983
4556,29,63.546,1,180.5,21.04,3.0,1983
4557,29,63.546,1,181.8,21.5,3.0,1983
4558,29,63.546,1,184.5,21.15,3.0,1983
4559,29,63.546,1,200.7,20.79,3.0,1983
4560,29,63.546,1,201.1,20.64,3.0,1983
4561,29,63.546,1,205.3,21.5,3.0,1983
4562,29,63.546,1,209.7,20.84,3.0,1983
4563,29,63.546,1,220.8,20.52,3.0,1983
4564,29,63.546,1,227.2,21.16,3.0,1983
4565,29,63.546,1,230.9,20.38,3.0,1983
4566,29,63.546,1,234.7,20.53,3.0,1983
4567,29,63.546,1,243.4,20.69,3.0,1983
4568,29,63.546,1,252.3,20.88,3.0,1983
4569,29,63.546,1,281.5,19.56,3.0,1983
4570,29,63.546,1,285.2,19.63,3.0,1983
4571,29,63.546,1,303.2,19.58,3.0,1983
4572,29,63.546,1,306.6,19.26,3.0,1983
4573,29,63.546,1,331.7,18.98,3.0,1983
4574,29,63.546,1,335.3,19.05,3.0,1983
4575,29,63.546,1,356.8,18.73,3.0,1983
4576,29,63.546,1,381.8,18.48,3.0,1983
4577,29,63.546,1,385.4,18.53,3.0,1983
4578,29,63.546,1,403.5,18.88,3.0,1983
4579,29,63.546,1,432.6,17.64,3.0,1983
4580,29,63.546,1,435.9,17.64,3.0,1983
4581,29,63.546,1,458.8,17.4,3.0,1983
4582,29,63.546,1,485.1,17.17,3.0,1983
4583,29,63.546,1,488.3,17.31,3.0,1983
